,Company.Name,Date,Group.1,Group.2,PR_AVG_Tone,PR_LM_Tone,PR_LIWC_Tone,PR_DIC_Tone,PR_H06_Tone,PR_H08_Tone,MA_AVG_Tone,MA_LM_Tone,MA_LIWC_Tone,MA_DIC_Tone,MA_H06_Tone,MA_H08_Tone
1057,BHP BILLITON,14/05/2008,BHP BILLITON,14/05/2008,0.587023051,0.185185185,0.615384615,0.454545455,0.84,0.84,0.40748093,-0.076923077,0.538461538,0.333333333,0.612903226,0.62962963
2816,DIMENSION DATA HDG. DEAD - 14/12/10,14/05/2008,DIMENSION DATA HDG. DEAD - 14/12/10,14/05/2008,0.632398342,0.487603306,0.667386609,0.519713262,0.735735736,0.751552795,0.643398127,0.003016591,0.859042553,0.897435897,0.730952381,0.72654321
3296,FIRST GROUP,14/05/2008,FIRST GROUP,14/05/2008,0.687448472,0.560801527,0.899045088,0.655085523,0.663956591,0.658353633,0.762857143,0.464285715,1,1,0.675,0.675
4609,JOHNSTON PRESS,14/05/2008,JOHNSTON PRESS,14/05/2008,-0.164025594,-0.588235294,0.511111111,-0.424657534,-0.155555556,-0.162790698,-0.408571428,-1,0.5,-0.4,-0.571428571,-0.571428571
7980,TULLOW OIL,14/05/2008,TULLOW OIL,14/05/2008,0.862622527,0.740740741,0.911111111,0.897435898,0.870967742,0.892857143,0.702698413,0.4,0.785714286,0.8,0.777777778,0.75
8333,VODAFONE GROUP,14/05/2008,VODAFONE GROUP,14/05/2008,0.251452991,-0.2,0.846153846,0.111111111,0.25,0.25,0.386215184,-0.011538462,0.64,0.647058824,0.327777778,0.327777778
784,BALFOUR BEATTY,15/05/2008,BALFOUR BEATTY,15/05/2008,0.534576504,0.265306122,0.936193619,0.609249743,0.427350427,0.434782609,0.668571429,0.142857143,1,1,0.6,0.6
1729,BT GROUP,15/05/2008,BT GROUP,15/05/2008,0.550246263,0.394761905,0.696338837,0.446160493,0.60650031,0.607469772,0.68359038,0.707070707,0.825757576,0.656862746,0.614130435,0.614130435
4299,INFORMA,15/05/2008,INFORMA,15/05/2008,0.05848436,-0.2,0.848484849,-0.007272727,-0.1875,-0.161290323,0.003859649,-0.4,0.5,0.052631579,-0.066666667,-0.066666667
4410,INVENSYS,15/05/2008,INVENSYS,15/05/2008,0.503670713,0.216326531,0.675213675,0.414012739,0.609561753,0.603238866,0.488773449,0.2,0.545454545,0.142857143,0.777777778,0.777777778
6670,SABMILLER,15/05/2008,SABMILLER,15/05/2008,0.735733689,0.588032759,0.724781179,0.795928429,0.786205146,0.783720931,0.425841917,-0.02202381,0.447871247,0.27855233,0.716496918,0.708312902
7510,SYNTHOMER,15/05/2008,SYNTHOMER,15/05/2008,0.215928711,-0.321428572,1,0.697368421,-0.148148148,-0.148148148,0.704967033,0.307692308,1,0.857142857,0.68,0.68
7761,THOMAS COOK GROUP,15/05/2008,THOMAS COOK GROUP,15/05/2008,0.36194118,0.289855072,0.341176471,0.050505051,0.566878981,0.561290323,0.192319837,-0.192513369,0.123809524,-0.36969697,0.7,0.7
8204,VEDANTA RESOURCES,15/05/2008,VEDANTA RESOURCES,15/05/2008,0.454422237,0.188969259,0.792836399,0.695906433,0.295969774,0.29842932,0.40748538,0.111111111,0.4,1,0.263157895,0.263157895
8256,VESUVIUS,15/05/2008,VESUVIUS,15/05/2008,0.486945575,-0.347826087,0.770491804,0.430851064,0.774193549,0.807017544,0.500606061,0.2,0.636363636,0.666666667,0.5,0.5
1472,BRITISH AIRWAYS DEAD - EX.INTO 74190D,16/05/2008,BRITISH AIRWAYS DEAD - EX.INTO 74190D,16/05/2008,0.179545818,-0.097046414,0.804511278,-0.055555556,0.118721461,0.127098321,0.094222983,-0.313409091,0.245175983,0.063608059,0.250231092,0.22550887
2405,COMPUTACENTER,16/05/2008,COMPUTACENTER,16/05/2008,0.198183761,-0.4,0.692307693,0.4,0.111111111,0.1875,-0.022510822,-0.142857143,0.090909091,-0.5,0.166666667,0.272727273
806,BARR (AG),19/05/2008,BARR (AG),19/05/2008,1,1,1,1,1,1,0.642513319,0.566308244,0.66952381,0.669683258,0.621153846,0.685897436
4063,HOMESERVE,19/05/2008,HOMESERVE,19/05/2008,0.638449148,0.663157895,0.741573034,0.393617021,0.698245614,0.695652174,0.205239235,-0.157894737,0.4,-0.125,0.454545455,0.454545455
4388,INTL.FERRO METALS,19/05/2008,INTL.FERRO METALS,19/05/2008,0.470760825,0.133333333,0.567567568,0.04,0.806451613,0.806451613,0.573116198,0.24137931,0.647058824,0.12,0.928571429,0.928571429
5268,MITIE GROUP,19/05/2008,MITIE GROUP,19/05/2008,0.582145788,-0.092307693,0.414414415,0.8625,0.864197531,0.861924686,0.571121588,0.35483871,0.72,0.692307692,0.55,0.538461538
6249,REGUS,19/05/2008,REGUS,19/05/2008,0.631596639,1,0.529411765,0.2,0.714285714,0.714285714,0.631354756,0.454545455,0.442307693,0.625,0.817460318,0.817460318
7866,TRAFFICMASTER DEAD - 29/07/10,19/05/2008,TRAFFICMASTER DEAD - 29/07/10,19/05/2008,0.907692308,0.538461538,1,1,1,1,0.735560794,0.427419355,0.86,0.846153846,0.775,0.769230769
3238,EXPRO INTL. DEAD - 03/07/08,20/05/2008,EXPRO INTL. DEAD - 03/07/08,20/05/2008,0.264757502,0.03271028,0.603528695,0.188058898,0.262376238,0.237113402,0.548494172,0,0.803076923,0.393939394,0.772727273,0.772727273
3929,HIBU SUSP - 25/07/13,20/05/2008,HIBU SUSP - 25/07/13,20/05/2008,0.314963718,0.2,0.216374269,0.307086614,0.414893617,0.436464088,0.247782639,-0.363888889,-0.080769231,0.596153846,0.546198831,0.541218638
4235,IMPERIAL TOBACCO GP.,20/05/2008,IMPERIAL TOBACCO GP.,20/05/2008,0.455659433,0.280204342,0.852095808,-0.081260692,0.600774822,0.626482883,0.412178213,0.186406187,0.829988852,0.316441728,0.365309201,0.362745098
4529,JJB SPORTS DEAD - 02/11/12,20/05/2008,JJB SPORTS DEAD - 02/11/12,20/05/2008,0.258571429,0.142857143,0.4,0.75,0,0,-0.179794584,-0.466666667,-0.058823529,0.142857143,-0.222222222,-0.294117647
4941,MARKS & SPENCER GROUP,20/05/2008,MARKS & SPENCER GROUP,20/05/2008,0.595001968,0.752252253,0.731178847,0.769662922,0.360377359,0.361538462,0.183408364,-0.250712251,0.317353644,0.422708619,0.211717401,0.215974409
5242,MITCHELLS & BUTLERS,20/05/2008,MITCHELLS & BUTLERS,20/05/2008,0.606739829,0.44638404,0.735247209,0.616045845,0.610705596,0.625316456,0.228722769,-0.052631579,0.44973545,0.175,0.202279202,0.369230769
6250,REGUS,20/05/2008,REGUS,20/05/2008,-0.24,-1,1,0.8,-1,-1,0.231355311,-0.538461538,0.333333333,0.428571429,0.333333333,0.6
7382,SSL INTERNATIONAL DEAD - 29/11/10,20/05/2008,SSL INTERNATIONAL DEAD - 29/11/10,20/05/2008,0.432092685,-0.037735849,0.586538462,0.218181818,0.696,0.697478992,0.663582251,0.333333333,0.75,0.636363636,0.8125,0.785714286
1636,BRITVIC,21/05/2008,BRITVIC,21/05/2008,0.583404228,0.542857143,0.644444444,0.565217391,0.545454545,0.619047619,0.47731116,0.205645162,0.448380567,0.51,0.559928444,0.662601626
3212,EXPERIAN,21/05/2008,EXPERIAN,21/05/2008,0.489365866,0.065502183,0.752659574,0.507625272,0.558375635,0.562666667,0.420234155,0.058823529,0.586206897,0.789473684,0.333333333,0.333333333
3375,FRENCH CONNECTN.GROUP,21/05/2008,FRENCH CONNECTN.GROUP,21/05/2008,0.451282051,0.230769231,0.666666667,0.692307692,0.333333333,0.333333333,0.451163542,0.25,0.571428571,0.846153846,0.294117647,0.294117647
7791,THUS GROUP DEAD - 03/11/08,21/05/2008,THUS GROUP DEAD - 03/11/08,21/05/2008,0.088967104,-0.425531915,0.522788204,-0.31884058,0.342281879,0.324137931,0.336138359,-0.070588236,0.480769231,0.137888199,0.571428572,0.56119403
8690,WOLSELEY,21/05/2008,WOLSELEY,21/05/2008,0.131854376,-0.155555556,0.381377551,-0.183333334,0.309090909,0.307692308,-0.288756785,-0.713636364,0.337461301,-0.227272728,-0.420168068,-0.420168068
1914,CABLE & WIRELESS COMMS.,22/05/2008,CABLE & WIRELESS COMMS.,22/05/2008,0.390266504,0.161764706,0.472906404,0.133333333,0.587301587,0.59602649,0.501792717,0.137566138,0.637908497,0.476190476,0.635729848,0.621568627
5418,MOTHERCARE,22/05/2008,MOTHERCARE,22/05/2008,0.528084643,0.162303665,0.678362573,0.337078652,0.735849057,0.726829268,0.48025641,-0.333333333,0.6,0.75,0.692307692,0.692307692
7212,SMITHS GROUP,22/05/2008,SMITHS GROUP,22/05/2008,0.59799808,0.176470588,0.666666667,0.454545455,0.846153846,0.846153846,0.506666667,-0.2,0.333333333,0.4,1,1
7551,TATE & LYLE,22/05/2008,TATE & LYLE,22/05/2008,0.410089918,0.072164948,0.663230241,0.244635193,0.541333333,0.529085873,-0.039863835,-0.333333334,0.3375,-0.307189543,0.02962963,0.074074074
8334,VODAFONE GROUP,27/05/2008,VODAFONE GROUP,27/05/2008,0.32256968,-0.23230817,0.720619019,0.119830786,0.502532477,0.502174288,0.066381766,-0.388888889,0.331908832,-0.166666667,0.277777778,0.277777778
1573,BRITISH ENERGY GROUP DEAD - 03/02/09,28/05/2008,BRITISH ENERGY GROUP DEAD - 03/02/09,28/05/2008,0.147340376,-0.302275604,0.596066768,0.259340238,0.091633005,0.091937474,0.239922496,-0.128364389,0.546134706,0.346848225,0.221171361,0.213822576
1823,BURBERRY GROUP,28/05/2008,BURBERRY GROUP,28/05/2008,0.36114936,0.023514212,0.738448572,0.222142857,0.410076531,0.411564626,0.477596554,-0.114285714,0.639285714,0.474747475,0.699346405,0.688888889
2991,ELECTROCOMP.,28/05/2008,ELECTROCOMP.,28/05/2008,0.583242531,0.330049261,0.668874172,0.370558376,0.777777778,0.768953069,0.747234546,0.571428571,0.833333333,0.5,0.918367347,0.913043478
4486,JARVIS SUSP - 25/03/10,28/05/2008,JARVIS SUSP - 25/03/10,28/05/2008,0.371902031,0.025974026,0.421568627,0.036363636,0.694444444,0.68115942,0.671460762,0.555555556,0.704918033,0.346938776,0.87755102,0.872340426
6085,QINETIQ GROUP,28/05/2008,QINETIQ GROUP,28/05/2008,0.586455326,0.237113402,0.620626151,0.612903226,0.731428571,0.730205279,0.569418086,0.06984127,0.369378806,0.973333333,0.719496059,0.715040963
7830,TOPPS TILES,28/05/2008,TOPPS TILES,28/05/2008,0.13156731,-0.245283019,0.452229299,0.067961165,0.164179104,0.21875,0.44108559,0.043478261,0.594594595,0.441860465,0.573770492,0.551724138
334,ANTOFAGASTA,29/05/2008,ANTOFAGASTA,29/05/2008,0.04994958,-0.12,0.254901961,-0.238095238,0.176470588,0.176470588,0.6,1,0.333333333,0,0.833333333,0.833333333
4556,JKX OIL & GAS,29/05/2008,JKX OIL & GAS,29/05/2008,0.610118867,0.242424243,1,0.956521739,0.428571429,0.423076923,0.826190476,0.75,1,0.888888889,0.777777778,0.714285714
6980,SHANKS GROUP,29/05/2008,SHANKS GROUP,29/05/2008,0.543405222,0.441666667,0.64,0.377289377,0.63190184,0.626168224,0.717876428,0.488888889,0.746031746,0.84,0.76114082,0.753320683
7314,SPORTINGBET DEAD - 20/03/13,29/05/2008,SPORTINGBET DEAD - 20/03/13,29/05/2008,0.126666667,-0.333333333,0.5,-0.2,0.333333333,0.333333333,0.073333333,-0.333333333,0.6,-0.4,0.25,0.25
7356,SSE,29/05/2008,SSE,29/05/2008,0.547040375,0.328903654,0.709810387,0.554887218,0.575037147,0.566563467,0.619775095,0.375420875,0.7975212,0.540420819,0.696958812,0.688553768
2255,CHLORIDE GROUP DEAD - 03/09/10,02/06/2008,CHLORIDE GROUP DEAD - 03/09/10,02/06/2008,0.794396574,0.68,0.798045603,0.8,0.850187266,0.84375,0.725763126,0.666666667,0.692307692,0.714285714,0.777777778,0.777777778
8175,UNITED UTILITIES GROUP,03/06/2008,UNITED UTILITIES GROUP,03/06/2008,0.465609518,0.085501859,0.730434783,0.235294118,0.645669291,0.631147541,0.50505921,0.201285632,0.603941012,0.346820176,0.681272993,0.691976235
842,BARRATT DEVELOPMENTS,04/06/2008,BARRATT DEVELOPMENTS,04/06/2008,0.4,0,1,1,0,0,-0.443402555,-0.909090909,-0.073170732,-0.647058824,-0.307692308,-0.28
1473,BRITISH AIRWAYS DEAD - EX.INTO 74190D,04/06/2008,BRITISH AIRWAYS DEAD - EX.INTO 74190D,04/06/2008,-0.606926407,-1,-0.428571429,-1,-0.333333333,-0.272727273,-0.493333333,-1,0.2,-1,-0.333333333,-0.333333333
4029,HOME RETAIL GROUP,04/06/2008,HOME RETAIL GROUP,04/06/2008,0.6,0,0,1,1,1,0.083593569,-0.363505748,0.258333334,0.067873303,0.12987013,0.325396826
4721,KINGFISHER,04/06/2008,KINGFISHER,04/06/2008,0.41441734,0.327586207,0.513513514,0.160493827,0.530120482,0.540372671,0.159990339,-0.237705255,0.392120563,0.112984271,0.187665639,0.344886478
7315,SPORTINGBET DEAD - 20/03/13,04/06/2008,SPORTINGBET DEAD - 20/03/13,04/06/2008,0.222669959,-0.172932331,0.658730159,-0.064220183,0.35,0.341772152,0.563578644,0.272727273,0.818181818,0.555555556,0.6,0.571428571
904,BELLWAY,05/06/2008,BELLWAY,05/06/2008,0.076190476,0,0.333333333,0.333333333,-0.142857143,-0.142857143,-0.626666667,-1,-0.8,-1,-0.166666667,-0.166666667
4578,JOHNSON MATTHEY,05/06/2008,JOHNSON MATTHEY,05/06/2008,0.650311971,0.306532663,0.740909091,0.738461538,0.733333333,0.732323232,0.644295609,0.346153846,0.768421053,0.692307692,0.709677419,0.704918033
4722,KINGFISHER,05/06/2008,KINGFISHER,05/06/2008,-0.371428571,-1,1,0.142857143,-1,-1,0.119819982,-0.078947369,0.263888889,0.090909091,0.180392157,0.142857143
5358,MORRISON(WM)SPMKTS.,05/06/2008,MORRISON(WM)SPMKTS.,05/06/2008,0.530862734,0.375,0.578947368,0.733333333,0.428571429,0.538461538,0.380930669,-0.183065954,0.612698413,0.341687552,0.566666667,0.566666667
6963,SEVERN TRENT,05/06/2008,SEVERN TRENT,05/06/2008,0.408608444,0.136,0.551122195,0.144144144,0.604938272,0.606837607,0.105254745,-0.636363636,0.8,-0.714285714,0.538461538,0.538461538
8514,WH SMITH,05/06/2008,WH SMITH,05/06/2008,0.4,0.333333333,0,1,0.333333333,0.333333333,0.426409146,0.857142857,0.4,0.888888889,-0.006993007,-0.006993007
4942,MARKS & SPENCER GROUP,06/06/2008,MARKS & SPENCER GROUP,06/06/2008,0.32,0,1,0.6,0,0,0.275863396,-0.454545455,0.733333333,0.285714286,0.407407407,0.407407407
5359,MORRISON(WM)SPMKTS.,06/06/2008,MORRISON(WM)SPMKTS.,06/06/2008,0.1,-1,1,0.5,0,0,0.504894138,0.434343435,0.675,0.598214286,0.412151068,0.404761905
6402,RIO TINTO,06/06/2008,RIO TINTO,06/06/2008,0.228674885,-0.75,0.966101695,0.454545455,0.272727273,0.2,0.029655172,-0.6,0,-0.1,0.4,0.448275862
7096,SIGNET GROUP DEAD - EX.INTO 54060C,06/06/2008,SIGNET GROUP DEAD - EX.INTO 54060C,06/06/2008,0.292387585,-0.057142857,0.697171717,0.285714286,0.257028113,0.279166667,0.14384058,-0.333333333,0.166666667,0.625,0.130434783,0.130434783
7450,STHREE,06/06/2008,STHREE,06/06/2008,0.781117053,0.882352941,0.7,0.555555556,0.888888889,0.878787879,0.774998752,0.875,0.705882353,0.44,0.931034483,0.923076923
807,BARR (AG),10/06/2008,BARR (AG),10/06/2008,0.919191919,1,0.818181818,0.777777778,1,1,0.77984127,0.571428571,0.8,0.777777778,0.875,0.875
4658,KENTZ CORPORATION,10/06/2008,KENTZ CORPORATION,10/06/2008,0.909294627,1,1,0.904761905,0.823529412,0.818181818,0.915008547,1,1,0.888888889,0.846153846,0.84
7642,TED BAKER,10/06/2008,TED BAKER,10/06/2008,0.843479135,0.6,0.948717949,0.897435897,0.888888889,0.882352941,0.558333333,0.666666667,0.625,0.5,0.5,0.5
7709,TESCO,10/06/2008,TESCO,10/06/2008,0.951948718,1,0.923076923,1,0.92,0.916666667,0.559425805,0.260897436,0.475555556,0.646520146,0.708268419,0.705887467
2167,CARPHONE WHSE.GP.,12/06/2008,CARPHONE WHSE.GP.,12/06/2008,0.625998197,0.451428571,0.691860465,0.574879227,0.702623907,0.709198813,-0.198801199,-0.818181818,0.285714286,0,-0.230769231,-0.230769231
4030,HOME RETAIL GROUP,12/06/2008,HOME RETAIL GROUP,12/06/2008,-0.043329365,-0.411764706,-0.333333333,0.217391304,0.096774194,0.214285714,-0.145366384,-0.371428572,-0.004901961,-0.14479638,-0.125,-0.08070501
5924,PLAYTECH,17/06/2008,PLAYTECH,17/06/2008,0.648147173,0.746031746,0.967032967,0.12962963,0.704347826,0.693693694,0.898701299,0.857142857,1,0.636363636,1,1
8566,WHITBREAD,17/06/2008,WHITBREAD,17/06/2008,0.824139194,0.733333333,0.75,0.923076923,0.857142857,0.857142857,0.658397391,0.502454021,0.571620475,0.622390573,0.801209716,0.794312169
6796,SAINSBURY (J),18/06/2008,SAINSBURY (J),18/06/2008,0.71967884,0.538461538,0.777777778,0.851851852,0.696969697,0.733333333,0.393332767,-0.286825397,0.611165846,0.578857143,0.525536033,0.537930211
8750,WOOLWORTHS GROUP DEAD - 03/3/09,18/06/2008,WOOLWORTHS GROUP DEAD - 03/3/09,18/06/2008,0.40808512,-0.05882353,0.837837838,0.96,0.15625,0.145161291,-0.039666924,-0.098039216,0.194505494,0.408424909,-0.347670251,-0.355555555
1978,CADBURY DEAD - 08/03/10,19/06/2008,CADBURY DEAD - 08/03/10,19/06/2008,0.696365598,0.428571429,0.846153846,0.701492537,0.747368421,0.758241758,0.673547647,0.251322751,0.548951049,0.83531746,0.868414918,0.863732057
2075,CARNIVAL,19/06/2008,CARNIVAL,19/06/2008,0.18631424,-0.044776119,0.16,-0.031578947,0.419354839,0.428571429,0.34541847,-0.101491102,0.446428572,0.277777778,0.552188552,0.552188552
2219,CENTRICA,19/06/2008,CENTRICA,19/06/2008,0,0,0,0,0,0,0.085175439,-1,0.375,-0.333333333,0.7,0.684210526
3689,GO-AHEAD GROUP,19/06/2008,GO-AHEAD GROUP,19/06/2008,0.970731707,0.853658537,1,1,1,1,0.977777778,0.888888889,1,1,1,1
106,AGGREKO,23/06/2008,AGGREKO,23/06/2008,0.920635348,1,0.894736842,0.882352941,0.913043478,0.913043478,0.919322005,1,0.892533937,0.88451087,0.909782609,0.909782609
8425,WEIR GROUP,23/06/2008,WEIR GROUP,23/06/2008,0.63,1,0.75,1,0.2,0.2,0.775238095,0.714285714,0.733333333,1,0.714285714,0.714285714
2693,DEBENHAMS,24/06/2008,DEBENHAMS,24/06/2008,0.837460318,1,0.80952381,0.6,0.888888889,0.888888889,0.400368773,0.28,0.549248453,0.178571429,0.493650794,0.50037319
6031,PUNCH TAVERNS,24/06/2008,PUNCH TAVERNS,24/06/2008,0.481917077,0.4375,0.857142857,0.448275862,0.333333333,0.333333333,0.415476558,0.384615385,0.806451613,0.36,0.263157895,0.263157895
6403,RIO TINTO,24/06/2008,RIO TINTO,24/06/2008,0.227611408,-0.75,0.960784314,0.454545455,0.272727273,0.2,0.275348648,-0.169230769,0.348646818,0.095,0.538557733,0.563769461
8791,WPP,24/06/2008,WPP,24/06/2008,0.34545014,0.066666667,0.787834037,0.500859107,0.180952381,0.190938511,0.427326307,0.012345679,0.399267399,0.639766082,0.543243243,0.542009133
4275,INCHCAPE,25/06/2008,INCHCAPE,25/06/2008,0.773856209,0.555555556,1,1,0.666666667,0.647058824,0.674358974,0.333333333,1,1,0.538461538,0.5
6404,RIO TINTO,25/06/2008,RIO TINTO,25/06/2008,0.192468528,-0.714285714,0.965517241,0.4,0.2,0.111111111,0.584937888,-0.428571429,0.875,1,0.739130435,0.739130435
7589,TAYLOR NELSON SOFRES DEAD - T/O BY 926119,25/06/2008,TAYLOR NELSON SOFRES DEAD - T/O BY 926119,25/06/2008,0.669008913,0.583333333,0.818181818,0.333333333,0.786666667,0.823529412,0.617237363,0.295238095,0.663693794,0.544117647,0.795927318,0.78720996
434,ARRIVA DEAD - 31/08/10,26/06/2008,ARRIVA DEAD - 31/08/10,26/06/2008,0.971851852,1,1,1,0.933333333,0.925925926,0.869258794,0.523076923,0.894736842,1,0.965517242,0.962962963
7191,SMITH (DS),26/06/2008,SMITH (DS),26/06/2008,0.72238821,0.54954955,0.770562771,0.658119658,0.816425121,0.817283951,0.506666667,-0.666666667,1,1,0.6,0.6
8437,WELLSTREAM HOLDINGS DEAD - 08/03/11,26/06/2008,WELLSTREAM HOLDINGS DEAD - 08/03/11,26/06/2008,0.887272727,0.8,0.636363636,1,1,1,0.73561084,0.673076923,0.845938376,0.666666667,0.728070176,0.76430206
5170,MICRO FOCUS INTL.,27/06/2008,MICRO FOCUS INTL.,27/06/2008,0.8809523,0.83127572,0.903345725,0.831111111,0.921568627,0.917460317,0.578461538,0.2,0.666666667,0.333333333,0.846153846,0.846153846
5470,NATIONAL EXPRESS,27/06/2008,NATIONAL EXPRESS,27/06/2008,0.937508861,0.888888889,1,0.868852459,0.965517241,0.964285714,0.890816109,0.785714286,1,0.790476191,0.939166667,0.938723405
7710,TESCO,27/06/2008,TESCO,27/06/2008,-0.466666667,-1,1,-0.333333333,-1,-1,0.278876663,-0.141935484,0.303921569,0.148148148,0.542124542,0.542124542
2056,CARILLION,30/06/2008,CARILLION,30/06/2008,0.813666009,0.803921569,0.833333333,0.831325301,0.804878049,0.794871795,0.777864776,0.540178572,0.882352941,0.875,0.78527063,0.806521739
2892,DRAX GROUP,30/06/2008,DRAX GROUP,30/06/2008,0.406078432,0.25,0.8,0.647058824,0.166666667,0.166666667,0.247878788,-0.2,0.166666667,0.272727273,0.5,0.5
3352,FORTH PORTS DEAD - 03/06/11,30/06/2008,FORTH PORTS DEAD - 03/06/11,30/06/2008,0.847575758,0.866666667,0.916666667,0.818181818,0.818181818,0.818181818,0.864878864,0.857142857,0.9,0.777777778,0.894736842,0.894736842
3604,GLAXOSMITHKLINE,30/06/2008,GLAXOSMITHKLINE,30/06/2008,0.154285714,-0.6,-0.2,-0.428571429,1,1,0.486620235,0.25,0.454545455,0.363636364,0.6875,0.677419355
7923,TRINITY MIRROR,30/06/2008,TRINITY MIRROR,30/06/2008,-0.173605826,-0.363636364,0.111111111,0.066666667,-0.348837209,-0.333333333,-0.043363363,-0.222222222,0.6,0,-0.297297297,-0.297297297
2104,CARPETRIGHT,01/07/2008,CARPETRIGHT,01/07/2008,0.395462404,0.133333333,0.595294118,0.314285714,0.465648855,0.46875,0.111896944,-0.328763441,0.511326734,0.377525253,0.000578369,-0.001182195
3987,HMV GROUP DEAD - 17/01/13,01/07/2008,HMV GROUP DEAD - 17/01/13,01/07/2008,0.623997669,0.243478261,0.765957447,0.698924731,0.711627907,0.7,0.329024635,-0.333333333,0.461111111,0.529411765,0.474358974,0.513574661
785,BALFOUR BEATTY,02/07/2008,BALFOUR BEATTY,02/07/2008,0.929073342,0.904545455,0.944444445,0.865424431,0.966666667,0.964285715,0.88968254,0.75,0.888888889,0.952380953,0.928571429,0.928571429
1672,BROWN (N) GROUP,02/07/2008,BROWN (N) GROUP,02/07/2008,0,0,0,0,0,0,0.301098901,0.076923077,0.428571429,-0.142857143,0.571428571,0.571428571
4943,MARKS & SPENCER GROUP,02/07/2008,MARKS & SPENCER GROUP,02/07/2008,0.101025247,-0.166666667,0.153846154,0.194444445,0.152073733,0.171428572,-0.104955198,-0.58682396,0.01020361,-0.002222222,0.015583327,0.038483256
195,AMEC,03/07/2008,AMEC,03/07/2008,0.856272202,0.681818182,0.87755102,0.85,0.936507937,0.935483871,0.629010989,0.230769231,0.714285714,0.2,1,1
1474,BRITISH AIRWAYS DEAD - EX.INTO 74190D,03/07/2008,BRITISH AIRWAYS DEAD - EX.INTO 74190D,03/07/2008,0.069919786,-0.111111112,0.045454546,0.111111111,0.13368984,0.170454546,-0.164705882,-0.333333333,0.333333333,0,-0.411764706,-0.411764706
3441,GALLIFORD TRY,03/07/2008,GALLIFORD TRY,03/07/2008,0.526244849,0.845238095,0.644268775,0.498039216,0.321839081,0.321839081,0.52060606,0.833333333,0.636363636,0.466666667,0.333333333,0.333333333
5310,MORGAN ADVANCED MATERIAL,07/07/2008,MORGAN ADVANCED MATERIAL,07/07/2008,0.82403986,0.714285714,0.924528302,0.757575758,0.866666667,0.857142857,0.688543994,0.486772487,0.809721778,0.694577353,0.728205129,0.723443224
1870,BWIN PARTY DIGITAL ENTM.,08/07/2008,BWIN PARTY DIGITAL ENTM.,08/07/2008,0.381818182,0.538461538,0.454545455,0.076923077,0.384615385,0.454545455,0.249909842,0.298642534,0.37254902,-0.029411765,0.274436091,0.333333333
2719,DECHRA PHARMACEUTICALS,08/07/2008,DECHRA PHARMACEUTICALS,08/07/2008,1,1,1,1,1,1,1,1,1,1,1,1
5829,PERSIMMON,08/07/2008,PERSIMMON,08/07/2008,0.099268384,-0.041666667,0.125310174,0.507936508,-0.047619048,-0.047619048,-0.30007107,-0.462063086,-0.020687646,0.057142857,-0.537373737,-0.537373737
7981,TULLOW OIL,09/07/2008,TULLOW OIL,09/07/2008,0.590551164,0.245882353,0.759259259,0.58957012,0.686335404,0.671708683,0.60880563,0.176470588,0.777777778,0.636363636,0.739130435,0.714285714
